datetime,Date,DA_price,power_DA,market_dispatch_DA,opening_capacity_DA,throughput_DA,profit_DA,SoH_DA,spot_price,power,market_dispatch,opening_capacity,throughput,profit,SoH,,,Date,DA TP,DA profit,
20/06/2021 11:00,20/06/2021,98,1,0.469,1.0257758,0.376262658,45.962,1.90197712,107.02,1,0.469,0.901972794,0.5,45.962,1.901902794,,,,,,
20/06/2021 11:30,20/06/2021,98,1,0.469,0.5257758,0.5,45.962,1.90194212,105.12,0.803945588,0.377050481,0.401972794,0.5,36.29626654,1.901867794,,,,,,
20/06/2021 12:00,20/06/2021,84.93,0,0,0.0257758,0.5,0,1.90190712,103.17,0,0,0,0.401972794,0,1.901839656,,,,,,
20/06/2021 12:30,20/06/2021,84.93,0,0,0.0257758,0,0,1.90190712,101.52,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 13:00,20/06/2021,76.24,-1,-0.5,0.0257758,0,-38.12,1.90190712,94.64,0,0,0,0,9.2,1.901839656,,,,,,
20/06/2021 13:30,20/06/2021,76.24,-1,-0.5,0.4947758,0.469,-38.12,1.90187429,89.67,0,0,0,0,6.715,1.901839656,,,,,,
20/06/2021 14:00,20/06/2021,75.85,-1,-0.5,0.9637758,0.469,-37.925,1.90184146,79.2,0,0,0,0,1.675,1.901839656,,,,,,
20/06/2021 14:30,20/06/2021,75.85,-1,-0.5,1.4327758,0.469,-37.925,1.90180863,83.38,0,0,0,0,3.765,1.901839656,,,,,,
20/06/2021 15:00,20/06/2021,84.43,0,0,1.9017758,0.469,0,1.9017758,81.13,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 15:30,20/06/2021,84.43,0,0,1.9017758,0,0,1.9017758,86.05,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 16:00,20/06/2021,101.03,1,0.469,1.9017758,0,47.38307,1.9017758,83.34,0,0,0,0,8.29661,1.901839656,,,,,,
20/06/2021 16:30,20/06/2021,101.03,1,0.469,1.4017758,0.5,47.38307,1.9017408,86.59,0,0,0,0,6.77236,1.901839656,,,,,,
20/06/2021 17:00,20/06/2021,99.95,1,0.469,0.9017758,0.5,46.87655,1.9017058,88.52,0,0,0,0,5.36067,1.901839656,,,,,,
20/06/2021 17:30,20/06/2021,99.95,0.8035516,0.376865701,0.4017758,0.5,37.66772678,1.9016708,89.04,0,0,0,0,4.111604794,1.901839656,,,,,,
20/06/2021 18:00,20/06/2021,98,0,0,0,0.4017758,0,1.901642676,81.41,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 18:30,20/06/2021,98,0,0,0,0,0,1.901642676,76.53,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 19:00,20/06/2021,84.35,0,0,0,0,0,1.901642676,75.75,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 19:30,20/06/2021,84.35,0,0,0,0,0,1.901642676,67.41,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 20:00,20/06/2021,78,-0.132196162,-0.066098081,0,0,-5.15565032,1.901642676,68.76,0,0,0,0,-0.610746269,1.901839656,,,,,,
20/06/2021 20:30,20/06/2021,78,0,0,0.062,0.062,0,1.901638336,65.84,0,0,0,0,0,1.901839656,,,,,,
20/06/2021 21:00,20/06/2021,72.05,-1,-0.5,0.062,0,-36.025,1.901638336,66.43,0,0,0,0,-2.81,1.901839656,,,,,,
20/06/2021 21:30,20/06/2021,72.05,-1,-0.5,0.531,0.469,-36.025,1.901605506,67.08,0,0,0,0,-2.485,1.901839656,,,,,,
20/06/2021 22:00,20/06/2021,95.32,1,0.469,1,0.469,44.70508,1.901572676,57.87,0,0,0,0,17.56405,1.901839656,,,,,,
20/06/2021 22:30,20/06/2021,95.32,1,0.469,0.5,0.5,44.70508,1.901537676,60.38,0,0,-1.21E-16,1.21E-16,16.38686,1.901839656,,,,,,
20/06/2021 23:00,20/06/2021,75.4,0,0,0,0.5,9.69E-15,1.901502676,64.02,0,0,-1.21E-16,0,9.69E-15,1.901839656,,,,,,
20/06/2021 23:30,20/06/2021,75.4,0,0,-1.21E-16,1.21E-16,0,1.901502676,62.04,0,0,-1.21E-16,0,0,1.901839656,,,,,,
21/06/2021 00:00,21/06/2021,72.05,0,0,0,0,0,1.901839656,60.98,0,0,0,0,0,1.901839656,,,,,,
21/06/2021 00:30,21/06/2021,72.05,0,0,0,0,0,1.901839656,59.76,0,0,0,0,0,1.901839656,,,,,,
21/06/2021 01:00,21/06/2021,68.71,0,0,0,0,0,1.901839656,60.33,0,0,0,0,0,1.901839656,,,,,,
21/06/2021 01:30,21/06/2021,68.71,0,0,0,0,0,1.901839656,56.83,-0.054811378,-0.027405689,0,0,-1.557465317,1.901839656,,,,,,
21/06/2021 02:00,21/06/2021,64.78,-1,-0.5,0,0,-32.39,1.901839656,56.49,-1,-0.5,0.025706536,0.025706536,-32.39,1.901837856,,,,,,
21/06/2021 02:30,21/06/2021,64.78,-1,-0.5,0.469,0.469,-32.39,1.901806826,54.64,-1,-0.5,0.494706536,0.469,-32.39,1.901805026,,,,,,
21/06/2021 03:00,21/06/2021,60.09,-1,-0.5,0.938,0.469,-30.045,1.901773996,56.33,-1,-0.5,0.963706536,0.469,-30.045,1.901772196,,,,,,
21/06/2021 03:30,21/06/2021,60.09,-1,-0.5,1.407,0.469,-30.045,1.901741166,55.04,-1,-0.5,1.432706536,0.469,-30.045,1.901739366,,,,,,
21/06/2021 04:00,21/06/2021,65.54,-0.054811378,-0.027405689,1.876,0.469,-1.79616887,1.901708336,66.16,0,0,1.901706536,0.469,0.016991527,1.901706536,,,,,,
21/06/2021 04:30,21/06/2021,65.54,0,0,1.901706536,0.025706536,2.14E-16,1.901706536,62.56,-1.47E-15,-7.33E-16,1.901706536,0,-4.56E-14,1.901706536,,,,,,
21/06/2021 05:00,21/06/2021,76.3,0,0,1.901706536,0,0,1.901706536,70.46,0,0,1.901706536,0,0,1.901706536,,,,,,
21/06/2021 05:30,21/06/2021,76.3,0,0,1.901706536,0,0,1.901706536,71.77,0,0,1.901706536,0,0,1.901706536,,,,,,
21/06/2021 06:00,21/06/2021,80.26,0,0,1.901706536,0,0,1.901706536,63.69,0,0,1.901706536,0,0,1.901706536,,,,,,
21/06/2021 06:30,21/06/2021,80.26,0,0,1.901706536,0,0,1.901706536,79.19,0,0,1.901706536,0,0,1.901706536,,,,,,
21/06/2021 07:00,21/06/2021,90.32,1,0.469,1.901706536,0,42.36008,1.901706536,82.79,1,0.469,1.901706536,0,42.36008,1.901706536,,,,,,
21/06/2021 07:30,21/06/2021,90.32,0.803413073,0.376800731,1.401706536,0.5,34.03264204,1.901671536,80.83,0,0,1.401706536,0.5,3.575838939,1.901671536,,,,,,
21/06/2021 08:00,21/06/2021,91.97,1,0.469,1,0.401706536,43.13393,1.901643417,72.17,-0.065948838,-0.032974419,1.401706536,0,6.90643619,1.901671536,,,,,,
21/06/2021 08:30,21/06/2021,91.97,1,0.469,0.5,0.5,43.13393,1.901608417,72.02,-1,-0.5,1.432636541,0.030930005,-26.65345,1.901669371,,,,,,
21/06/2021 09:00,21/06/2021,89.02,0,0,0,0.5,0,1.901573417,77.81,0,0,1.901636541,0.469,0,1.901636541,,,,,,
21/06/2021 09:30,21/06/2021,89.02,0,0,0,0,0,1.901573417,80.2,0,0,1.901636541,0,0,1.901636541,,,,,,
21/06/2021 10:00,21/06/2021,87.83,0,0,0,0,0,1.901573417,81.63,0,0,1.901636541,0,0,1.901636541,,,,,,
21/06/2021 10:30,21/06/2021,87.83,0,0,0,0,0,1.901573417,85.93,0,0,1.901636541,0,0,1.901636541,,,,,,
21/06/2021 11:00,21/06/2021,88.27,0,0,0,0,0,1.901573417,89.55,1,0.469,1.901636541,0,41.99895,1.901636541,,,,,,
21/06/2021 11:30,21/06/2021,88.27,0,0,0,0,0,1.901573417,88.92,1,0.469,1.401636541,0.5,41.70348,1.901601541,,,,,,
21/06/2021 12:00,21/06/2021,78.09,-0.054243745,-0.027121872,0,0,-2.117947005,1.901573417,88.38,1,0.469,0.901636541,0.5,41.72930407,1.901566541,,,,,,
21/06/2021 12:30,21/06/2021,78.09,0,0,0.025440316,0.025440316,0,1.901571636,87.86,0.803273083,0.376735076,0.401636541,0.5,33.09994376,1.901531541,,,,,,
21/06/2021 13:00,21/06/2021,70.44,-1,-0.5,0.025440316,0,-35.22,1.901571636,86.25,0,0,0,0.401636541,7.905,1.901503427,,,,,,
21/06/2021 13:30,21/06/2021,70.44,-1,-0.5,0.494440316,0.469,-35.22,1.901538806,77.67,0,0,0,0,3.615,1.901503427,,,,,,
21/06/2021 14:00,21/06/2021,66.68,-1,-0.5,0.963440316,0.469,-33.34,1.901505976,60.26,-1,-0.5,0,0,-33.34,1.901503427,,,,,,
21/06/2021 14:30,21/06/2021,66.68,-1,-0.5,1.432440316,0.469,-33.34,1.901473146,65.72,-1,-0.5,0.469,0.469,-33.34,1.901470597,,,,,,
21/06/2021 15:00,21/06/2021,78.99,0,0,1.901440316,0.469,0,1.901440316,78.09,0,0,0.938,0.469,0,1.901437767,,,,,,
21/06/2021 15:30,21/06/2021,78.99,0,0,1.901440316,0,0,1.901440316,84.51,0,0,0.938,0,0,1.901437767,,,,,,
21/06/2021 16:00,21/06/2021,100.19,1,0.469,1.901440316,0,46.98911,1.901440316,83.56,0,0,0.938,0,7.79947,1.901437767,,,,,,
21/06/2021 16:30,21/06/2021,100.19,0.802880632,0.376551017,1.401440316,0.5,37.72664635,1.901405316,87.74,0.876,0.410844,0.938,0,40.73551272,1.901437767,,,,,,
21/06/2021 17:00,21/06/2021,102.11,1,0.469,1,0.401440316,47.88959,1.901377215,89.57,1,0.469,0.5,0.438,47.88959,1.901407107,,,,,,
21/06/2021 17:30,21/06/2021,102.11,1,0.469,0.5,0.5,47.88959,1.901342215,85.64,0,0,0,0.5,7.72443,1.901372107,,,,,,
21/06/2021 18:00,21/06/2021,89.91,0,0,0,0.5,0,1.901307215,82.55,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 18:30,21/06/2021,89.91,0,0,0,0,0,1.901307215,83.62,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 19:00,21/06/2021,79.92,0,0,0,0,0,1.901307215,84.06,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 19:30,21/06/2021,79.92,0,0,0,0,0,1.901307215,83.52,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 20:00,21/06/2021,77.48,0,0,0,0,0,1.901307215,84.08,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 20:30,21/06/2021,77.48,0,0,0,0,0,1.901307215,79.43,0,0,0,0,0,1.901372107,,,,,,
21/06/2021 21:00,21/06/2021,69.05,-1,-0.5,0,0,-34.525,1.901307215,72.85,0,0,0,0,1.9,1.901372107,,,,,,
21/06/2021 21:30,21/06/2021,69.05,-1,-0.5,0.469,0.469,-34.525,1.901274385,71.56,0,0,0,0,1.255,1.901372107,,,,,,
21/06/2021 22:00,21/06/2021,78.99,1,0.469,0.938,0.469,37.04631,1.901241555,77.78,0,0,0,0,0.56749,1.901372107,,,,,,
21/06/2021 22:30,21/06/2021,78.99,0.876,0.410844,0.438,0.5,32.45256756,1.901206555,68.37,-2.57E-16,-1.29E-16,0,0,4.36316328,1.901372107,,,,,,
21/06/2021 23:00,21/06/2021,72.91,0,0,1.81E-16,0.438,0,1.901175895,74.83,0,0,1.21E-16,1.21E-16,0,1.901372107,,,,,,
21/06/2021 23:30,21/06/2021,72.91,0,0,1.81E-16,0,0,1.901175895,66.55,0,0,1.21E-16,0,0,1.901372107,,,,,,
22/06/2021 00:00,22/06/2021,75.83,0,0,0,0,0,1.901372107,64.81,-0.251661055,-0.125830527,0,0,-8.155076486,1.901372107,,,,,,
22/06/2021 00:30,22/06/2021,75.83,0,0,0,0,0,1.901372107,68.93,0,0,0.118029035,0.118029035,0,1.901363845,,,,,,
22/06/2021 01:00,22/06/2021,71.56,0,0,0,0,0,1.901372107,70.6,0,0,0.118029035,0,0,1.901363845,,,,,,
22/06/2021 01:30,22/06/2021,71.56,0,0,0,0,0,1.901372107,70.16,0,0,0.118029035,0,0,1.901363845,,,,,,
22/06/2021 02:00,22/06/2021,71.01,-0.053814542,-0.026907271,0,0,-1.910685304,1.901372107,68.37,0,0,0.118029035,0,-0.071035195,1.901363845,,,,,,
22/06/2021 02:30,22/06/2021,71.01,0,0,0.02523902,0.02523902,0,1.90137034,58.28,-1,-0.5,0.118029035,0,-29.14,1.901363845,,,,,,
22/06/2021 03:00,22/06/2021,69.91,-1,-0.5,0.02523902,0,-34.955,1.90137034,63.84,-1,-0.5,0.587029035,0.469,-34.955,1.901331015,,,,,,
22/06/2021 03:30,22/06/2021,69.91,-1,-0.5,0.49423902,0.469,-34.955,1.90133751,62.96,-1,-0.5,1.056029035,0.469,-34.955,1.901298185,,,,,,
22/06/2021 04:00,22/06/2021,70.79,-1,-0.5,0.96323902,0.469,-35.395,1.90130468,69.52,0,0,1.525029035,0.469,-0.635,1.901265355,,,,,,
22/06/2021 04:30,22/06/2021,70.79,-1,-0.5,1.43223902,0.469,-35.395,1.90127185,72.83,0,0,1.525029035,0,1.02,1.901265355,,,,,,
22/06/2021 05:00,22/06/2021,79.95,0,0,1.90123902,0.469,0,1.90123902,73.87,1,0.469,1.525029035,0,34.64503,1.901265355,,,,,,
22/06/2021 05:30,22/06/2021,79.95,0,0,1.90123902,0,0,1.90123902,56.11,-1,-0.5,1.025029035,0.5,-28.055,1.901230355,,,,,,
22/06/2021 06:00,22/06/2021,82.7,0,0,1.90123902,0,0,1.90123902,65.72,0,0,1.494029035,0.469,0,1.901197525,,,,,,
22/06/2021 06:30,22/06/2021,82.7,0,0,1.90123902,0,0,1.90123902,66.51,0,0,1.494029035,0,0,1.901197525,,,,,,
22/06/2021 07:00,22/06/2021,87.81,1,0.469,1.90123902,0,41.18289,1.90123902,80.06,1,0.469,1.494029035,0,41.18289,1.901197525,,,,,,
22/06/2021 07:30,22/06/2021,87.81,1,0.469,1.40123902,0.5,41.18289,1.90120402,78.49,1,0.469,0.994029035,0.5,41.18289,1.901162525,,,,,,
22/06/2021 08:00,22/06/2021,87.29,1,0.469,0.90123902,0.5,40.93901,1.90116902,68.73,0,0,0.494029035,0.5,8.70464,1.901127525,,,,,,
22/06/2021 08:30,22/06/2021,87.29,0.80247804,0.376362201,0.40123902,0.5,32.85265651,1.90113402,65.01,0,0,0.494029035,0,8.385349834,1.901127525,,,,,,
22/06/2021 09:00,22/06/2021,81.67,0,0,0,0.40123902,0,1.901105933,73.35,0,0,0.494029035,0,0,1.901127525,,,,,,
22/06/2021 09:30,22/06/2021,81.67,0,0,0,0,0,1.901105933,65.49,0,0,0.494029035,0,0,1.901127525,,,,,,
22/06/2021 10:00,22/06/2021,81.15,0,0,0,0,0,1.901105933,59.22,-1,-0.5,0.494029035,0,-29.61,1.901127525,,,,,,
22/06/2021 10:30,22/06/2021,81.15,0,0,0,0,0,1.901105933,63.29,-1,-0.5,0.963029035,0.469,-31.645,1.901094695,,,,,,
22/06/2021 11:00,22/06/2021,81.86,0,0,0,0,0,1.901105933,65.3,0,0,1.432029035,0.469,0,1.901061865,,,,,,
22/06/2021 11:30,22/06/2021,81.86,0,0,0,0,0,1.901105933,67.63,0,0,1.432029035,0,0,1.901061865,,,,,,
22/06/2021 12:00,22/06/2021,75,-0.053247047,-0.026623524,0,0,-1.996764278,1.901105933,65.17,0,0,1.432029035,0,-0.261709238,1.901061865,,,,,,
22/06/2021 12:30,22/06/2021,75,0,0,0.024972865,0.024972865,0,1.901104185,65.75,0,0,1.432029035,0,0,1.901061865,,,,,,
22/06/2021 13:00,22/06/2021,71.91,-1,-0.5,0.024972865,0,-35.955,1.901104185,64.68,-1,-0.5,1.432029035,0,-35.955,1.901061865,,,,,,
22/06/2021 13:30,22/06/2021,71.91,-1,-0.5,0.493972865,0.469,-35.955,1.901071355,71.85,0,0,1.901029035,0.469,-0.03,1.901029035,,,,,,
22/06/2021 14:00,22/06/2021,71.88,-1,-0.5,0.962972865,0.469,-35.94,1.901038525,67.59,0,0,1.901029035,0,-2.145,1.901029035,,,,,,
22/06/2021 14:30,22/06/2021,71.88,-1,-0.5,1.431972865,0.469,-35.94,1.901005695,69.26,0,0,1.901029035,0,-1.31,1.901029035,,,,,,
22/06/2021 15:00,22/06/2021,83.51,0,0,1.900972865,0.469,0,1.900972865,68.98,0,0,1.901029035,0,0,1.901029035,,,,,,
22/06/2021 15:30,22/06/2021,83.51,0,0,1.900972865,0,0,1.900972865,73.71,0,0,1.901029035,0,0,1.901029035,,,,,,
22/06/2021 16:00,22/06/2021,101.78,0,0,1.900972865,0,0,1.900972865,68.78,0,0,1.901029035,0,0,1.901029035,,,,,,
22/06/2021 16:30,22/06/2021,101.78,0,0,1.900972865,0,0,1.900972865,67.1,0,0,1.901029035,0,0,1.901029035,,,,,,
22/06/2021 17:00,22/06/2021,109.94,1,0.469,1.900972865,0,51.56186,1.900972865,71.12,0,0,1.901029035,0,18.20658,1.901029035,,,,,,
22/06/2021 17:30,22/06/2021,109.94,1,0.469,1.400972865,0.5,51.56186,1.900937865,72.54,0,0,1.901029035,0,17.5406,1.901029035,,,,,,
22/06/2021 18:00,22/06/2021,106.27,1,0.469,0.900972865,0.5,49.84063,1.900902865,75.13,0.74005807,0.347087235,1.901029035,0,40.68132394,1.901029035,,,,,,
22/06/2021 18:30,22/06/2021,106.27,0.80194573,0.376112548,0.400972865,0.5,39.96948043,1.900867865,77.54,1,0.469,1.531,0.370029035,47.17197349,1.901003133,,,,,,
22/06/2021 19:00,22/06/2021,93.25,0,0,0,0.400972865,0,1.900839797,69.61,0,0,1.031,0.5,0,1.900968133,,,,,,
22/06/2021 19:30,22/06/2021,93.25,0,0,0,0,0,1.900839797,73.14,0,0,1.031,0,0,1.900968133,,,,,,
22/06/2021 20:00,22/06/2021,84.93,0,0,0,0,0,1.900839797,66.07,-1,-0.5,1.031,0,-33.035,1.900968133,,,,,,
22/06/2021 20:30,22/06/2021,84.93,0,0,0,0,0,1.900839797,74.37,0,0,1.5,0.469,0,1.900935303,,,,,,
22/06/2021 21:00,22/06/2021,74.58,0,0,0,0,0,1.900839797,77.07,1,0.469,1.5,0,36.14583,1.900935303,,,,,,
22/06/2021 21:30,22/06/2021,74.58,0,0,0,0,0,1.900839797,80.26,1,0.469,1,0.5,37.64194,1.900900303,,,,,,
22/06/2021 22:00,22/06/2021,79.91,0,0,0,0,0,1.900839797,79.53,1,0.469,0.5,0.5,37.29957,1.900865303,,,,,,
22/06/2021 22:30,22/06/2021,79.91,0,0,0,0,0,1.900839797,72.35,0,0,-1.21E-16,0.5,0,1.900830303,,,,,,
22/06/2021 23:00,22/06/2021,74.68,0,0,0,0,0,1.900839797,70.65,0,0,-1.21E-16,0,0,1.900830303,,,,,,
22/06/2021 23:30,22/06/2021,74.68,0,0,0,0,0,1.900839797,68.58,0,0,-1.21E-16,0,0,1.900830303,,,,,,
23/06/2021 00:00,23/06/2021,70.06,0,0,0,0,2.29E-16,1.900830303,71.47,-1,-0.5,0,0,-35.735,1.900830303,,,,,,
23/06/2021 00:30,23/06/2021,70.06,0,0,0,0,0,1.900830303,74.15,0,0,0.469,0.469,0,1.900797473,,,,,,
23/06/2021 01:00,23/06/2021,69.01,0,0,0,0,0,1.900830303,74.6,0,0,0.469,0,0,1.900797473,,,,,,
23/06/2021 01:30,23/06/2021,69.01,-0.05265939,-0.026329695,0,0,-1.817012254,1.900830303,70.33,-1,-0.5,0.469,0,-35.1302448,1.900797473,,,,,,
23/06/2021 02:00,23/06/2021,67.83,-1,-0.5,0.024697254,0.024697254,-33.915,1.900828574,67.63,-1,-0.5,0.938,0.469,-33.915,1.900764643,,,,,,
23/06/2021 02:30,23/06/2021,67.83,-1,-0.5,0.493697254,0.469,-33.915,1.900795744,74.97,0,0,1.407,0.469,3.57,1.900731813,,,,,,
23/06/2021 03:00,23/06/2021,67.1,-1,-0.5,0.962697254,0.469,-33.55,1.900762914,71.92,0,0,1.407,0,2.41,1.900731813,,,,,,
23/06/2021 03:30,23/06/2021,67.1,-1,-0.5,1.431697254,0.469,-33.55,1.900730084,71.88,-0.05265939,-0.026329695,1.407,0,0.497421522,1.900731813,,,,,,
23/06/2021 04:00,23/06/2021,75.05,-5.04E-16,-2.52E-16,1.900697254,0.469,-1.89E-14,1.900697254,73.43,0,0,1.431697254,0.024697254,-4.08E-16,1.900730084,,,,,,
23/06/2021 04:30,23/06/2021,75.05,0,0,1.900697254,0,0,1.900697254,70.72,-1,-0.5,1.431697254,0,-35.36,1.900730084,,,,,,
23/06/2021 05:00,23/06/2021,88.12,0,0,1.900697254,0,0,1.900697254,74.73,0,0,1.900697254,0.469,0,1.900697254,,,,,,
23/06/2021 05:30,23/06/2021,88.12,0,0,1.900697254,0,0,1.900697254,86.88,1,0.469,1.900697254,0,40.74672,1.900697254,,,,,,
23/06/2021 06:00,23/06/2021,98.7,1,0.469,1.900697254,0,46.2903,1.900697254,85.23,0.801394508,0.375854024,1.400697254,0.5,38.35146848,1.900662254,,,,,,
23/06/2021 06:30,23/06/2021,98.7,1,0.469,1.400697254,0.5,46.2903,1.900662254,99.18,1,0.469,1,0.400697254,46.2903,1.900634205,,,,,,
23/06/2021 07:00,23/06/2021,98.29,1,0.469,0.900697254,0.5,46.09801,1.900627254,93.66,1,0.469,0.5,0.5,46.09801,1.900599205,,,,,,
23/06/2021 07:30,23/06/2021,98.29,0.801394508,0.375854024,0.400697254,0.5,36.94269204,1.900592254,79.74,0,0,0,0.5,6.972092149,1.900564205,,,,,,
23/06/2021 08:00,23/06/2021,87.66,0,0,0,0.400697254,0,1.900564205,80.12,0,0,0,0,0,1.900564205,,,,,,
23/06/2021 08:30,23/06/2021,87.66,0,0,0,0,0,1.900564205,73.74,-1,-0.5,0,0,-36.87,1.900564205,,,,,,
23/06/2021 09:00,23/06/2021,79.64,0,0,0,0,0,1.900564205,84.68,0.938,0.439922,0.469,0.469,37.25259496,1.900531375,,,,,,
23/06/2021 09:30,23/06/2021,79.64,0,0,0,0,0,1.900564205,81.71,0,0,0,0.469,0,1.900498545,,,,,,
23/06/2021 10:00,23/06/2021,78.27,0,0,0,0,0,1.900564205,73.25,-0.051952067,-0.025976034,0,0,-1.902744463,1.900498545,,,,,,
23/06/2021 10:30,23/06/2021,78.27,0,0,0,0,0,1.900564205,70.85,-1,-0.5,0.02436552,0.02436552,-35.425,1.90049684,,,,,,
23/06/2021 11:00,23/06/2021,78.56,0,0,0,0,0,1.900564205,73.01,-1,-0.5,0.49336552,0.469,-36.505,1.90046401,,,,,,
23/06/2021 11:30,23/06/2021,78.56,0,0,0,0,0,1.900564205,80.68,0,0,0.96236552,0.469,0,1.90043118,,,,,,
23/06/2021 12:00,23/06/2021,73.98,-0.052092057,-0.026046029,0,0,-1.926885205,1.900564205,82.54,0,0,0.96236552,0,0.222954006,1.90043118,,,,,,
23/06/2021 12:30,23/06/2021,73.98,0,0,0.024431175,0.024431175,0,1.900562495,79.88,0,0,0.96236552,0,0,1.90043118,,,,,,
23/06/2021 13:00,23/06/2021,72.7,-1,-0.5,0.024431175,0,-36.35,1.900562495,70.84,-1,-0.5,0.96236552,0,-36.35,1.90043118,,,,,,
23/06/2021 13:30,23/06/2021,72.7,-1,-0.5,0.493431175,0.469,-36.35,1.900529665,73.04,-1,-0.5,1.43136552,0.469,-36.35,1.90039835,,,,,,
23/06/2021 14:00,23/06/2021,73.86,-1,-0.5,0.962431175,0.469,-36.93,1.900496835,80.22,0,0,1.90036552,0.469,3.18,1.90036552,,,,,,
23/06/2021 14:30,23/06/2021,73.86,-1,-0.5,1.431431175,0.469,-36.93,1.900464005,78.4,0,0,1.90036552,0,2.27,1.90036552,,,,,,
23/06/2021 15:00,23/06/2021,94.68,0,0,1.900431175,0.469,0,1.900431175,73.44,0,0,1.90036552,0,0,1.90036552,,,,,,
23/06/2021 15:30,23/06/2021,94.68,0,0,1.900431175,0,0,1.900431175,100.61,0,0,1.90036552,0,0,1.90036552,,,,,,
23/06/2021 16:00,23/06/2021,112.58,0,0,1.900431175,0,0,1.900431175,100.61,0,0,1.90036552,0,0,1.90036552,,,,,,
23/06/2021 16:30,23/06/2021,112.58,0,0,1.900431175,0,0,1.900431175,100.61,0,0,1.90036552,0,0,1.90036552,,,,,,
23/06/2021 17:00,23/06/2021,125.96,1,0.469,1.900431175,0,59.07524,1.900431175,100.61,0,0,1.90036552,0,11.88915,1.90036552,,,,,,
23/06/2021 17:30,23/06/2021,125.96,0.80086235,0.375604442,1.400431175,0.5,47.31113553,1.900396175,114.13,1,0.469,1.90036552,0,57.97037055,1.90036552,,,,,,
23/06/2021 18:00,23/06/2021,129.99,1,0.469,1,0.400431175,60.96531,1.900368145,109.36,1,0.469,1.40036552,0.5,60.96531,1.90033052,,,,,,
23/06/2021 18:30,23/06/2021,129.99,1,0.469,0.5,0.5,60.96531,1.900333145,103.61,1,0.469,0.90036552,0.5,60.96531,1.90029552,,,,,,
23/06/2021 19:00,23/06/2021,109.91,0,0,0,0.5,0,1.900298145,100.82,0.800731039,0.375542857,0.40036552,0.5,37.86223088,1.90026052,,,,,,
23/06/2021 19:30,23/06/2021,109.91,0,0,0,0,0,1.900298145,93.31,0,0,0,0.40036552,0,1.900232494,,,,,,
23/06/2021 20:00,23/06/2021,102.23,0,0,0,0,0,1.900298145,95.33,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 20:30,23/06/2021,102.23,0,0,0,0,0,1.900298145,94.23,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 21:00,23/06/2021,78.99,0,0,0,0,0,1.900298145,84.81,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 21:30,23/06/2021,78.99,0,0,0,0,0,1.900298145,85.55,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 22:00,23/06/2021,80.98,0,0,0,0,0,1.900298145,94.14,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 22:30,23/06/2021,80.98,0,0,0,0,0,1.900298145,92.47,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 23:00,23/06/2021,74.59,0,0,0,0,0,1.900298145,89.84,0,0,0,0,0,1.900232494,,,,,,
23/06/2021 23:30,23/06/2021,74.59,0,0,0,0,0,1.900298145,76.68,0,0,0,0,0,1.900232494,,,,,,
24/06/2021 00:00,24/06/2021,74.54,0,0,0,0,0,1.900232494,74.54,0,0,0,0,0,1.900232494,,,,,,
24/06/2021 00:30,24/06/2021,74.54,0,0,0,0,0,1.900232494,73.45,0,0,0,0,0,1.900232494,,,,,,
24/06/2021 01:00,24/06/2021,72.69,0,0,0,0,0,1.900232494,73.24,-0.051384834,-0.025692417,0,0,-1.881712609,1.900232494,,,,,,
24/06/2021 01:30,24/06/2021,72.69,-0.051384834,-0.025692417,0,0,-1.86758178,1.900232494,70.99,-1,-0.5,0.024099487,0.024099487,-35.53867711,1.900230807,,,,,,
24/06/2021 02:00,24/06/2021,66.79,-1,-0.5,0.024099487,0.024099487,-33.395,1.900230807,71.32,-1,-0.5,0.493099487,0.469,-33.395,1.900197977,,,,,,
24/06/2021 02:30,24/06/2021,66.79,-1,-0.5,0.493099487,0.469,-33.395,1.900197977,72.12,-1,-0.5,0.962099487,0.469,-33.395,1.900165147,,,,,,
24/06/2021 03:00,24/06/2021,65.98,-1,-0.5,0.962099487,0.469,-32.99,1.900165147,77.35,0,0,1.431099487,0.469,5.685,1.900132317,,,,,,
24/06/2021 03:30,24/06/2021,65.98,-1,-0.5,1.431099487,0.469,-32.99,1.900132317,74.8,0,0,1.431099487,0,4.41,1.900132317,,,,,,
24/06/2021 04:00,24/06/2021,73.49,-7.00E-16,-3.50E-16,1.900099487,0.469,-2.57E-14,1.900099487,74.78,0,0,1.431099487,0,4.52E-16,1.900132317,,,,,,
